485,簡易宿所,須恵器の里　清久,青森県,五所川原市,大字前田野目字長峰８６－１,,,０１７３－２９－２６８２,斉藤　久子,,,青森県五所川原保健所,2008-08-22,指令第２８５号,40.76244,140.554944
486,旅館・ホテル,五所川原温泉ホテル,青森県,五所川原市,字松島町２－９０,,,０１７３－３４－２１２１,株式会社　五所川原温泉ホテル,代表取締役,寺田明代,青森県五所川原保健所,1970-02-09,指令第８５号,40.806705,140.459444
487,旅館・ホテル,夢野温泉,青森県,五所川原市,大字持子沢字隠川６８６,,,０１７３－２９－３１５３,丸愛観光  株式会社　,代表取締役,柴谷浩二,青森県五所川原保健所,1976-08-14,指令第８０１号,40.762929,140.541784
488,簡易宿所,天然温泉　エルムの湯,青森県,五所川原市,大字唐笠柳字藤巻５０９－１７,,,０１７３－３４－１１２６,株式会社　エルムの湯,代表取締役,桑田幸恵,青森県五所川原保健所,2009-06-22,指令第３７８号,40.799425,140.456927
489,簡易宿所,まさや,青森県,五所川原市,大字神山字山越３－４,,,０１７３－２９－２７５１,土岐　泰教,,,青森県五所川原保健所,2010-04-02,指令第１１７号,40.786853,140.516782
490,簡易宿所,音次郎温泉旅館部,青森県,五所川原市,大字石岡字藤巻５６－１,,,０１７３－３５－９８８５,株式会社　おだぎり温泉,代表取締役,小田切惠子,青森県五所川原保健所,2011-08-09,指令第３７０号,40.802939,140.459891
491,簡易宿所,農家民宿天馬,青森県,五所川原市,大字広田字榊森９－４,,,０１７３－３４－０４５６,小山内　大善,,,青森県五所川原保健所,2014-02-26,指令第１０５８号,40.781666,140.468264
492,簡易宿所,「和が家」,青森県,五所川原市,大字水野尾字宮井３２－２,,,０１７３－３５－１６２７,小田桐　絹子,,,青森県五所川原保健所,2014-03-12,指令第１０７５号,40.796376,140.480562
493,簡易宿所,ときどきりんご園,青森県,五所川原市,大字神山字山越１－８,,,０１７３－２９－３９３６,土岐　満子,,,青森県五所川原保健所,2014-06-09,指令第１２６５号,40.78757,140.516296
494,簡易宿所,農家民宿　ひまわり,青森県,五所川原市,大字広田字榊森３－７,,,０９０－４８８４－７８１５,小山内　寛行,,,青森県五所川原保健所,2017-07-05,指令第１３８２号,40.780086,140.469828
495,旅館・ホテル,金木温泉,青森県,五所川原市,金木町朝日山２０６－１,,,０１７３－５２－２２３５,花田和雄,,,青森県五所川原保健所,1983-10-13,指令第７２６号,40.901514,140.453793
496,簡易宿所,民宿エンゼル,青森県,五所川原市,金木町芦野８４－７１５,,,０１７３－５３－２３４９,有限会社　エンゼル,代表取締役,金本雅子,青森県五所川原保健所,1996-03-26,指令第１８１号,40.913438,140.449804
497,旅館・ホテル,ホテルフランス,青森県,五所川原市,金木町芦野５８３,,,０１７３－５２－５３６８,新岡米造,,,青森県五所川原保健所,1984-03-28,指令第１７７号,40.91213,140.468272
498,簡易宿所,中の島ブリッジパークケビン,青森県,五所川原市,十三土佐１－８０,,,０１７３－６２－３１５１,五所川原市,,五所川原市長,青森県五所川原保健所,1988-07-20,指令第５２９号,41.03139,140.327534
499,簡易宿所,鰊御殿,青森県,五所川原市,脇元野脇地内,,,,五所川原市,,五所川原市長,青森県五所川原保健所,1990-06-26,指令第４２２号,,
500,簡易宿所,脇元海辺ふれあいゾーンバンガロー,青森県,五所川原市,脇元野脇地内,,,,五所川原市,,五所川原市長,青森県五所川原保健所,1991-02-25,指令第１９号,,
501,旅館・ホテル,和歌山,青森県,五所川原市,十三羽黒崎１３３－２２,,,０１７３－６２－２３５７,有限会社　和歌山,代表取締役,若山専太郎,青森県五所川原保健所,1993-07-23,指令第３８１号,41.036729,140.329031
502,旅館・ホテル,琴湖園,青森県,五所川原市,十三五月女萢２－２,,,０１７３－６２－３１０２,工藤伍郎,,,青森県五所川原保健所,2000-03-14,指令第６２号,41.04217,140.327362
503,簡易宿所,ホワイトハウス,青森県,五所川原市,字錦町１－５,,,０１７３－３４－２２７３,白戸かおる,,,青森県五所川原保健所,2017-09-20,指令第１５４７号,40.81184,140.440403
504,簡易宿所,ファーム白戸,青森県,五所川原市,大字七ッ館字鶴ヶ沼１８８,,,０１７３－２８－２３２３,白戸惠美子,,,青森県五所川原保健所,2017-10-02,指令第１５９４号,40.775756,140.478847
505,簡易宿所,民泊宿屋　Ｐｉｔｔ　ＩＮＮ,青森県,五所川原市,みどり町4丁目４６,,１階,０５０－７１１８－６５０５,ピットイン合同会社,代表社員,倉谷かおり,青森県五所川原保健所,2018-04-09,指令第１１０７号,40.783891,140.457937
506,簡易宿所,民泊宿屋Ｐｉｔｔ　ＩＮＮ　やぐら,青森県,五所川原市,みどり町4丁目４６,,２階,０５０－７１１８－６５０５,ピットイン合同会社,代表社員,倉谷かおり,青森県五所川原保健所,2018-06-27,指令第１２９５号,40.783891,140.457937
507,簡易宿所,民泊宿屋Ｐｉｔｔ　ＩＮＮ　羽藤苑,青森県,五所川原市,大字姥萢字桜木２８－４,,,０１７３－３５－２６４６,森羽紙業株式会社,代表取締役,長谷川通,青森県五所川原保健所,2018-07-23,指令第１３４７号,40.790007,140.449434
508,旅館・ホテル,屏風山温泉,青森県,つがる市,木造浦船５８－１，５８－２，５９,,,０１７３－４２－１６９７,新井茂,,,青森県五所川原保健所,1992-03-31,指令第８８号,40.804084,140.380303
509,旅館・ホテル,柏ロマン荘,青森県,つがる市,柏上古川房田１７８,,,０１７３－２７－５０５５,つがる市,,つがる市長,青森県五所川原保健所,1999-10-13,指令第５１３号,40.793786,140.412429
510,旅館・ホテル,つがる地球村（別館・コテージ）,青森県,つがる市,森田町床舞藤山２４４,,,０１７３－２６－２５８７,つがる地球村株式会社　,代表取締役,倉光弘昭,青森県五所川原保健所,2004-04-22,指令第１９６号,40.767634,140.336583
511,旅館・ホテル,つがる地球村（藤山邸）,青森県,つがる市,森田町床舞藤山２４４,,,０１７３－２６－２８５５,つがる地球村株式会社　,代表取締役,倉光弘昭,青森県五所川原保健所,2004-04-22,指令第１９７号,40.767634,140.336583
512,簡易宿所,風丸,青森県,つがる市,森田町山田山崎５７－１,,,０１７３－８２－５４２１,有限会社　白神アグリサービス,代表取締役,木村農也,青森県五所川原保健所,2008-04-10,指令第１１０号,40.779597,140.35049
513,旅館・ホテル,稲垣温泉,青森県,つがる市,稲垣町豊川宮川３－４,,,０１７３－４６－２８２１,有限会社　稲垣温泉ホテル,代表取締役,片山貴善,青森県五所川原保健所,1978-11-20,指令第６６５号,40.875207,140.395302
514,旅館・ホテル,つがる市稲穂いこいの里研修館,青森県,つがる市,稲垣町豊川宮川１４５－１,,,０１７３－４６－２８０６,有限会社　いながき,代表取締役,佐々木俊一,青森県五所川原保健所,2006-10-13,指令第６１１号,40.880948,140.395724
515,旅館・ホテル,高山参篭所,青森県,つがる市,牛潟町鷲野沢１４７－１，２，１７４～１７６,,,,宗教法人　高山稲荷神社,代表役員宮司,工藤均,青森県五所川原保健所,1980-07-23,指令第２０９号,40.938666,140.312993
516,旅館・ホテル,旅館れんか会館,青森県,つがる市,豊富町屏風山１－２３７,,,０１７３－５６－３５７１,金沢幸子,,,青森県五所川原保健所,1980-01-11,指令第１６号,40.967206,140.366093
517,旅館・ホテル,山田温泉旅館,青森県,北津軽郡鶴田町,大字鶴田字小泉４６０－５，６，７,,,０１７３－２２－６６６６,有限会社　山田温泉,代表取締役,山田博文,青森県五所川原保健所,1993-11-17,指令第５６５号,40.752971,140.436359
518,旅館・ホテル,山田荘,青森県,北津軽郡鶴田町,大字鶴田字小泉４６０－６，７,,,０１７３－２２－６６６６,有限会社　山田温泉,代表取締役,山田博文,青森県五所川原保健所,1993-07-01,指令第３１３号,40.752971,140.436359
519,簡易宿所,民宿梅沢温泉,青森県,北津軽郡鶴田町,大字横萢字松倉５４，５９，５１,,,０１７３－２８－２２７５,鈴木良子,,,青森県五所川原保健所,1989-01-18,指令第１６号,,
520,旅館・ホテル,福祉健康保養センターつがる富士見荘,青森県,北津軽郡鶴田町,大字廻堰字大沢７１－１,,,０１７３－２２－３００３,社会福祉法人　峰寿会,理事長,角田昌只,青森県五所川原保健所,2009-04-01,指令第１０４号,40.754036,140.377491
521,旅館・ホテル,ゆったり温泉,青森県,北津軽郡鶴田町,大字木筒字西柳川６１－７,,,０１７３－５２－２６９０,株式会社　金将産業,代表取締役,金本正土,青森県五所川原保健所,2012-04-27,指令第１６２号,40.759012,140.415024
522,簡易宿所,蝦名旅館,青森県,北津軽郡中泊町,大字今泉字布引１４－４,,,０１７３－５８－２５２７,蝦名ひさ子,,,青森県五所川原保健所,2002-02-27,指令第１４０号,41.026982,140.419888
523,簡易宿所,田中の宿,青森県,北津軽郡中泊町,大字田茂木字若宮３７７－２０５,,,０１７３－５８－２８１２,田中恵津子,,,青森県五所川原保健所,2012-03-09,指令第４５３号,41.001365,140.399649
524,旅館・ホテル,坂田旅館,青森県,北津軽郡中泊町,大字中里字亀山４０９－１,,,０１７３－５７－２２０１,坂田忠夫,,,青森県五所川原保健所,2004-04-23,指令第１９９号,40.9659,140.43722
525,旅館・ホテル,福助旅館,青森県,北津軽郡中泊町,大字中里字亀山６６５－１,,,０１７３－５７－２０３１,小野美智子,,,青森県五所川原保健所,1992-10-30,指令第７３９号,40.966248,140.435914
526,簡易宿所,中泊森林公園ふれあいセンター,青森県,北津軽郡中泊町,大字宮野沢字袴腰山６７－１,,,０１７３－５７－２６６２,中泊町,,中泊町長,青森県五所川原保健所,1993-07-23,指令第３８０号,40.959446,140.46086
527,旅館・ホテル,新生館,青森県,北津軽郡中泊町,大字小泊字小泊２０３－１,,,０１７３－６４－２０５６,成田梅子,,,青森県五所川原保健所,1961-03-31,指令第２５８７号,41.130708,140.303898
528,旅館・ホテル,津軽小泊館,青森県,北津軽郡中泊町,大字小泊字小泊１８６,,,０１７３－６４－３８３８,株式会社　ナカムラ技研,代表取締役,中村元文,青森県五所川原保健所,2009-11-10,指令第７８５号,41.130511,140.302509
529,簡易宿所,磯野旅館,青森県,北津軽郡中泊町,大字小泊字下前７２,,,０１７３－６４－２５０１,磯野久,,,青森県五所川原保健所,2017-12-05,指令第１７６３号,41.121961,140.274048
530,簡易宿所,竜泊温泉青岩荘,青森県,北津軽郡中泊町,大字小泊字冬部５－１,,,,岡本清則,,,青森県五所川原保健所,1989-08-07,指令第４７２号,,
531,旅館・ホテル,雄乃湯温泉,青森県,北津軽郡中泊町,大字小泊字折戸５１－８,,,０１７３－６４－３１３８,有限会社　工藤建設,代表取締役,工藤昭子,青森県五所川原保健所,1994-09-21,指令第６１０号,41.107155,140.306135
532,旅館・ホテル,美湊や,青森県,北津軽郡中泊町,大字小泊字大山長根１１５－６,,,０１７３－６４－３９７４,川山　義美,,,青森県五所川原保健所,2018-07-02,指令第１３０４号,41.132916,140.291082
533,旅館・ホテル,ホテルグランメール山海荘,青森県,西津軽郡鰺ヶ沢町,大字舞戸町字鳴戸１,,,０１７３－７２－８１１１,株式会社　杉澤興業,代表取締役,杉澤廉晴,青森県五所川原保健所,1998-10-20,指令第８２５号,40.781268,140.229496
534,旅館・ホテル,鰺ヶ沢温泉　水軍の宿,青森県,西津軽郡鰺ヶ沢町,大字舞戸町字上富田２６－１,,,０１７３－７２－６５１１,株式会社　杉澤興業,代表取締役,杉澤廉晴,青森県五所川原保健所,1993-04-15,指令第１２３号,40.777946,140.220702
535,旅館・ホテル,東洋赤羽,青森県,西津軽郡鰺ヶ沢町,大字赤石町字宇名原２０１,,,０１７２－７２－５３７１,磯辺政子,,,青森県五所川原保健所,1987-06-15,指令第１３３号,40.763593,140.166056
536,簡易宿所,ぽっかぽかの宿,青森県,西津軽郡鰺ヶ沢町,大字北浮田町字平野２００－５，６，７，８,,,０１７３－８２－２６００,有限会社　大富商司社,代表取締役,森岡悟,青森県五所川原保健所,2005-09-26,指令第５５８号,40.788674,140.266241
537,簡易宿所,長谷川自然牧場,青森県,西津軽郡鰺ヶ沢町,大字北浮田町字平野１１０,,,０１７３－７２－６５７９,長谷川洋子,,,青森県五所川原保健所,2006-05-24,指令第３２７号,40.787243,140.257592
538,旅館・ホテル,熊の湯温泉旅館,青森県,西津軽郡鰺ヶ沢町,大字一ツ森町字湯涌淵２６,,,０１７２－７９－２５１８,吉川隆,,,青森県五所川原保健所,1989-05-24,指令第２８号,40.660686,140.149479
539,旅館・ホテル,ロックウッドホテル＆リゾート,青森県,西津軽郡鰺ヶ沢町,大字長平町字西岩木山７５,,,０１７３－７２－１０１１,青森リゾート　株式会社,代表取締役,ケビン・チェン,青森県五所川原保健所,1994-07-27,指令第２２７号,40.695352,140.283005
540,旅館・ホテル,尾野旅館,青森県,西津軽郡鰺ヶ沢町,大字舞戸町字下富田３２－５,,,０１７３－７２－３０３８,尾野信子,,,青森県五所川原保健所,1996-03-11,指令第８５号,40.776085,140.220636
541,簡易宿所,たねさと荘,青森県,西津軽郡鰺ヶ沢町,大字種里町字有原１５０,,,０１７３－７９－２４０５,佐藤清徳,,,青森県五所川原保健所,2006-05-24,指令第３３０号,40.708945,140.171657
542,簡易宿所,くまげらの家,青森県,西津軽郡鰺ヶ沢町,大字一ツ森町字上禿８８－２,,,０１７３－８２－７０５７,特定非営利活動法人　白神自然学校一ツ森校,代表理事,永井雄人,青森県五所川原保健所,2007-12-21,指令第６４２号,40.689952,140.150627
543,簡易宿所,えんきゅうの家,青森県,西津軽郡鰺ヶ沢町,大字一ツ森町字上禿１１２－３,,,０１７３－７９－２０７７,山下ハルエ,,,青森県五所川原保健所,2007-12-21,指令第６４５号,40.690546,140.152036
544,簡易宿所,半兵衛の家,青森県,西津軽郡鰺ヶ沢町,大字一ツ森町字上禿１１４,,,０１７３－７９－２１０３,清野とめ,,,青森県五所川原保健所,2007-12-21,指令第６４６号,40.69056,140.152894
545,旅館・ホテル,長平青少年旅行村,青森県,西津軽郡鰺ヶ沢町,大字長平町字甲音羽山６５－３６８，２５１－１６，２５１－３３,,,０１７３－７２－１５７１,青森リゾート　株式会社,代表取締役,ケビン・チェン,青森県五所川原保健所,2018-04-25,指令第１１５６号,40.704443,140.270289
546,簡易宿所,田中旅館,青森県,西津軽郡深浦町,大字深浦字浜町４１－１，３２７－１５,,,０１７３－７４－２８１３,田中昇,,,青森県五所川原保健所,2013-01-23,指令第８号,40.643387,139.930286
547,旅館・ホテル,有限会社　深浦観光ホテル,青森県,西津軽郡深浦町,大字深浦字岡崎３３８－４２,,,０１７３－７４－３５１１,有限会社　深浦観光ホテル,代表取締役,森山信,青森県五所川原保健所,1981-06-16,指令第１９１号,40.640301,139.914668
548,旅館・ホテル,鳳仙花,青森県,西津軽郡深浦町,大字深浦字吾妻沢１４６,,,０１７３－７４－４３６１,高橋正明,,,青森県五所川原保健所,1982-01-14,指令第５号,40.657563,139.937496
549,旅館・ホテル,甚兵衛旅館,青森県,西津軽郡深浦町,大字深浦字浜町１２０,,,０１７３－７４－２８７３,工藤和人,,,青森県五所川原保健所,1984-03-01,指令第６１２号,40.641462,139.928419
550,旅館・ホテル,ペンション深浦,青森県,西津軽郡深浦町,大字深浦字岡崎１１０－３,,,０１７３－７４－４３４７,藤原芳男,,,青森県五所川原保健所,1985-04-23,指令第４６号,40.642998,139.918084
551,旅館・ホテル,株式会社　黄金崎不老不死温泉,青森県,西津軽郡深浦町,大字月屋字下黄金崎３９－１,,,０１７３－７４－３５００,株式会社　黄金崎不老不死温泉,代表取締役,西崎朋,青森県五所川原保健所,1998-06-19,指令第４９９号,40.614255,139.863909
552,旅館・ホテル,黄金崎不老不死温泉本館,青森県,西津軽郡深浦町,大字舮作字下清滝１５－１,,,０１７３－７４－３５００,株式会社　黄金崎不老不死温泉,代表取締役,西崎朋,青森県五所川原保健所,2003-04-16,指令第２４８号,40.614624,139.862368
553,簡易宿所,民宿　望洋館,青森県,西津軽郡深浦町,大字北金ヶ沢字榊原１４６－２,,,０１７３－７６－２２７３,金澤信仁,,,青森県五所川原保健所,2017-06-21,指令第１３５８号,40.768146,140.054531
554,旅館・ホテル,みちのく温泉,青森県,西津軽郡深浦町,大字舮作字鍋石７６－２,,,０１７３－７５－２０１１,有限会社　みちのく温泉旅館,代表取締役,長坂淳也,青森県五所川原保健所,2007-03-29,指令第１０９号,40.601148,139.868651
555,簡易宿所,ペンションおもしぇ,青森県,西津軽郡深浦町,大字横磯字下岡崎８４－９,,,０１７３－７４－９５０５,宮野宣久,,,青森県五所川原保健所,2008-09-08,指令第３０１号,40.629046,139.888559
556,簡易宿所,民宿田中,青森県,西津軽郡深浦町,大字北金ヶ沢字榊原１３８－５,,,０１７３－７６－２９７７,兼平敏讀,,,青森県五所川原保健所,2009-05-22,指令第２８７号,40.767891,140.052762
557,簡易宿所,網元民宿静観荘,青森県,西津軽郡深浦町,大字松神字下浜松３３－５,,,０１７３－７７－２０１８,徳田進,,,青森県五所川原保健所,1985-09-17,指令第５０９号,40.551566,139.942572
558,旅館・ホテル,静観荘新館,青森県,西津軽郡深浦町,大字岩崎字平館７－４,,,０１７３－７７－２４１１,徳田進,,,青森県五所川原保健所,1978-04-10,指令第５号,40.580474,139.92773
559,簡易宿所,民宿汐ヶ島,青森県,西津軽郡深浦町,大字森山字松浦７１－２,,,０１７３－７７－２１７４,山本光治,,,青森県五所川原保健所,1996-07-16,指令第２４７号,40.560221,139.93355
560,簡易宿所,アオーネ白神十二湖,青森県,西津軽郡深浦町,大字松神字下浜松地内,,,０１７３－７７－３３１１,しらかみ十二湖　株式会社,代表取締役社長,吉田満,青森県五所川原保健所,1996-07-18,指令第２５９号,,
561,旅館・ホテル,和風ペンション白神大権現美洋館,青森県,西津軽郡深浦町,大字岩崎字浜野３１５番地,,,０１７３－７７－２７５８,七戸英城,,,青森県五所川原保健所,1998-06-29,指令第５０６号,,
562,簡易宿所,山の民宿しちのへ,青森県,西津軽郡深浦町,大字岩崎字松原１０－３,,,０１７３－７７－２１０５,七戸正孝,,,青森県五所川原保健所,2002-07-18,指令第６２０号,40.58504,139.921208
563,簡易宿所,白神海彦山彦館,青森県,西津軽郡深浦町,大字松神字下浜松３３－２５,,,０１７３－８４－５２２５,しらかみ十二湖　株式会社,代表取締役社長,吉田満,青森県五所川原保健所,2012-03-19,指令第４７号,40.556163,139.941486
564,簡易宿所,十二湖リフレッシュ村,青森県,西津軽郡深浦町,大字松神字松神山１－５７,,,０１７３－７７－３３９７,しらかみ十二湖　株式会社,代表取締役社長,吉田満,青森県五所川原保健所,2012-04-25,指令第１３８号,40.556467,139.976972
565,簡易宿所,民宿宿屋PｉｔｔＩＮＮつるや（離れ）,青森県,五所川原市,みどり町４丁目１９,,,,葛西　由美子,,,青森県五所川原保健所,2019-03-12,指令第１０５２号,40.784899,140.457356
566,旅館・ホテル,ともしび,青森県,十和田市,大字三本木字東小稲１７４－４８,,,０１７６－２３－７２３６,株式会社澤商,代表取締役,泉山一,青森県上十三保健所,1982-12-15,指令第１０４９号,40.60884,141.235124
567,旅館・ホテル,赤沼荘,青森県,十和田市,大字赤沼字和田表１４－２,,,０１７６－２２－２５１１,後澤重忠,,,青森県上十三保健所,1983-12-20,指令第９７３号,40.595679,141.185318
568,旅館・ホテル,夢の城,青森県,十和田市,大字洞内字井戸頭１４４－６２６,,,０１７６－２７－３１４１,有限会社ドリームランド,代表取締役,髙渕繁志,青森県上十三保健所,1985-01-31,指令第４１号,40.650044,141.201215
569,旅館・ホテル,ホテル里ノ沢,青森県,十和田市,大字三本木字里ノ沢１１９－２他,,,０１７６－２２－８７８７,有限会社里ノ沢,代表取締役,附田松次郎,青森県上十三保健所,1985-02-05,指令第４８号,40.617601,141.250189
570,旅館・ホテル,ホテルパリⅢ,青森県,十和田市,大字大沢田字池ノ平５４－２,,,０１７６－２７－２５９８,有限会社北野,代表取締役,小田　勝敏,青森県上十三保健所,1985-02-07,指令第５０号,40.678068,141.171123
571,旅館・ホテル,ホテル美城,青森県,十和田市,大字三本木字里ノ沢１１５－２,,,０１７６－２２－０４６２,有限会社青和商事,代表取締役,馬場利通,青森県上十三保健所,1985-03-08,指令第１２５号,40.617407,141.251355
572,下宿,いずみ荘,青森県,十和田市,穂並町５－２４,,,０１７６－２３－６４５９,今泉惣一郎,,,青森県上十三保健所,1985-05-07,指令第３６９号,40.606473,141.218903
573,簡易宿所,ポプリ,青森県,十和田市,東一番町３－２９,,,０１７６－２３－８６８１,芋田愛子,,,青森県上十三保健所,2001-02-16,指令第２７号,40.619158,141.213984
574,旅館・ホテル,ホテルメイプル,青森県,十和田市,大字相坂字高清水７９－５・８０－１０,,,０１７６－２４－１１１９,宝栄実業有限会社,代表取締役,丸井武,青森県上十三保健所,2001-06-29,指令第１８３号,40.635546,141.260101
575,旅館・ホテル,宿泊ポプリ,青森県,十和田市,東一番町３－３０,,,０１７６－２３－８６８１,芋田愛子,,,青森県上十三保健所,2002-06-19,指令第６１１号,40.619074,141.213909
576,旅館・ホテル,十和田プチホテル,青森県,十和田市,東二番町１－１３,,,０１７６－２５－３９３９,下川原芳子,,,青森県上十三保健所,2003-08-15,指令第９０２号,40.618427,141.213907
577,簡易宿所,いろりのある農家民宿山親爺,青森県,十和田市,大字切田字豊川９６,,,,豊川総一,,,青森県上十三保健所,2005-05-12,指令第３８６号,40.567507,141.156106
578,簡易宿所,まきばの宿,青森県,十和田市,西四番町１５－１６,,,,山端秀子,,,青森県上十三保健所,2005-06-29,指令第６４１号,40.604356,141.214462
579,簡易宿所,天手子米ランド,青森県,十和田市,大字相坂字小林２－１,,,,苫米地ヤス子,,,青森県上十三保健所,2005-06-29,指令第６４２号,40.594638,141.23148
580,簡易宿所,久野荘,青森県,十和田市,大字洞内字芦沢６４－３,,,,久野文夫,,,青森県上十三保健所,2006-08-07,指令第６７５号,40.637374,141.148559
581,簡易宿所,中野荘,青森県,十和田市,大字洞内字家ノ向２,,,,中野均,,,青森県上十三保健所,2006-08-15,指令第７１７号,40.654115,141.164296
582,簡易宿所,宮内荘,青森県,十和田市,大字米田字種原１３,,,,宮内俊弘,,,青森県上十三保健所,2006-08-17,指令第７２６号,40.542879,141.248417
583,簡易宿所,佐々木荘,青森県,十和田市,大字藤島字大字藤島３４－１,,,,佐々木京子,,,青森県上十三保健所,2007-04-16,指令第１８６号,40.583476,141.23798
584,簡易宿所,さくら荘,青森県,十和田市,元町東二丁目１３－２８,,,,櫻田恵子,,,青森県上十三保健所,2007-05-11,指令第２５０号,40.626704,141.21179
585,簡易宿所,Ｍ’ｓファーム,青森県,十和田市,大字洞内字家ノ向１１５－２,,,,水尻美喜穂,,,青森県上十三保健所,2007-05-11,指令第２５５号,40.651271,141.169246
586,簡易宿所,富士美荘,青森県,十和田市,大字相坂字高清水６６３,,,,西向久,,,青森県上十三保健所,2007-05-11,指令第２５６号,40.64449,141.272469
587,簡易宿所,山田荘,青森県,十和田市,大字洞内字家ノ上２９,,,,山田正,,,青森県上十三保健所,2007-05-11,指令第２５７号,40.63908,141.15152
588,簡易宿所,寿の宿,青森県,十和田市,大字洞内字家ノ向１６－３,,,,中野栄寿,,,青森県上十三保健所,2007-05-23,指令第２８７号,40.652065,141.163902
589,旅館・ホテル,天然温泉掛け流しの宿ホテルポニー温泉,青森県,十和田市,大字三本木字佐井幅１６７－８,,,０１７６－２３－４８３６,株式会社十和田ポニー温泉,代表取締役,白濱道義,青森県上十三保健所,2007-07-31,指令第４８４号,40.6098,141.172458
590,旅館・ホテル,十和田シティホテル,青森県,十和田市,東三番町３－１６,,,０１７６－２３－２０７６,有限会社下山旅館,代表取締役,下山勝,青森県上十三保健所,2008-01-22,指令第１０１８号,40.614939,141.217115
591,簡易宿所,十和田フラワー,青森県,十和田市,大字相坂字高見下９６－１０,,,０１７６－２３－７４８０,竹ヶ原幸悦,,,青森県上十三保健所,2008-03-11,指令第１０７２号,40.593801,141.275343
592,簡易宿所,まるわ,青森県,十和田市,大字米田字桜平１０７－２,,,,工藤和男,,,青森県上十三保健所,2008-03-11,指令第１０７４号,40.54489,141.24968
593,簡易宿所,大竹農園,青森県,十和田市,大字米田字種原１５０－１,,,,大竹光雄,,,青森県上十三保健所,2008-03-11,指令第１０７５号,40.542907,141.250419
594,簡易宿所,ふるさと館,青森県,十和田市,大字洞内字大福平２４,,,,水尻政雄,,,青森県上十三保健所,2008-03-11,指令第１０７７号,40.651671,141.170215
595,旅館・ホテル,ホテルルートイン十和田,青森県,十和田市,稲生町１３－２,,,０１７６－２１－２０２０,ﾙｰﾄｲﾝジャパン株式会社,代表取締役,永山泰樹,青森県上十三保健所,2008-03-28,指令第１１１９号,40.616483,141.211643
596,簡易宿所,夢農館（むのうかん）,青森県,十和田市,大字深持字下中平３,,,,沢目ユキヱ,,,青森県上十三保健所,2008-03-31,指令第１１２２号,40.613705,141.148388
597,簡易宿所,横屋,青森県,十和田市,大字切田字下大字切田２１,,,,成田浩志,,,青森県上十三保健所,2008-03-31,指令第１１２３号,40.578881,141.203023
598,簡易宿所,田園,青森県,十和田市,大字滝沢字舘１１０,,,,佐々木孝,,,青森県上十三保健所,2008-03-31,指令第１１２４号,40.504477,141.193935
599,旅館・ホテル,スーパーホテル十和田天然温泉,青森県,十和田市,稲生町１７番地４３号,,,０１７６－２３－９３００,株式会社スーパーホテル,代表取締役,山本健策,青森県上十三保健所,2008-06-18,指令第１３２８号,40.613708,141.213896
600,簡易宿所,秀美梨夏（ひみりや）,青森県,十和田市,大字相坂字小林１７６,,,,小山田美保子,,,青森県上十三保健所,2009-04-28,指令第１３４２号,40.595688,141.235319
601,簡易宿所,畠山荘,青森県,十和田市,大字三本木字佐井幅３６－１,,,,畠山ふみ,,,青森県上十三保健所,2009-04-28,指令第１３４３号,40.599095,141.146547
602,簡易宿所,とも,青森県,十和田市,大字深持字南平２６２－１,,,,米田利春,,,青森県上十三保健所,2009-04-28,指令第１３４４号,40.616019,141.178257
603,旅館・ホテル,スマイルホテル十和田,青森県,十和田市,稲生町１２番１５号,,,０１７６－２５－７７７７,株式会社ホスピタリティオペレーションズ,代表取締役,田中章生,青森県上十三保健所,2010-05-06,指令第３５７号,40.61773,141.212232
604,簡易宿所,さくらホール宿泊棟,青森県,十和田市,東一番町４０－４,,,,株式会社桜田造花店,代表取締役,桜田裕幸,青森県上十三保健所,2012-08-08,指令第６６６号,40.621008,141.213107
605,旅館・ホテル,十和田グリーンホテル,青森県,十和田市,西三番町２０－７４,,,０１７６－２２－５３１１,さくら不動産株式会社,代表取締役,市川善規,青森県上十三保健所,2014-04-23,指令第２６６号,40.609781,141.213454
606,簡易宿所,雪割荘,青森県,十和田市,大字深持字谷地１－３,,,,沢目のぶ,,,青森県上十三保健所,2014-04-25,指令第２７２号,40.612082,141.144741
607,簡易宿所,まごころホール駒街道やすらぎ,青森県,十和田市,西十三番町４－３３,,,,株式会社協同サービス,代表取締役,田高正光,青森県上十三保健所,2015-11-10,指令第７０８号,40.609947,141.20268
608,旅館・ホテル,よつ葉寮,青森県,十和田市,東十一番町２３－３５,,,０１７６－５８－５７５７,株式会社エバーグリーン,代表取締役,中岫崇,青森県上十三保健所,2016-03-18,指令第１５９号,40.624733,141.222775
609,簡易宿所,まごころホール十和田,青森県,十和田市,大字三本木字稲吉１５－２９０,,,,株式会社協同サービス,代表取締役,田高正光,青森県上十三保健所,2017-09-01,指令第７１０号,40.612301,141.242067
610,簡易宿所,民宿峰湖荘,青森県,十和田市,大字奥瀬字十和田湖畔宇樽部１５２番地１,,,０１７６－７５－２４１７,久保一男,,,青森県上十三保健所,1973-06-21,指令第２２４号,40.444884,140.934906
611,旅館・ホテル,国民宿舎十和田湖温泉,青森県,十和田市,大字奥瀬字十和田１６,,,０１７６－７５－２０４１,株式会社国民宿舎十和田湖,代表取締役,白濱徹也,青森県上十三保健所,1973-08-08,指令第４１９号,40.478599,140.939904
